message_id;username;channel_name;replied_from;replied_from_name;message_text;lviews;posted_timestamp;edited_timestamp;activity_date;edit_counter;len_diff;emotional;is_ad;hashtags
25160;vchkogpu;ВЧК-ОГПУ;real_cultras;real cultras;"Вступится ли кто-нибудь за старейший и единственный литературный вуз?
Отличный повод вступить в борьбу Ассоциации писательских союзов Сергея Шаргунова, вспомнить об альма матер Антону Красовскому и другим знаменитым выпускникам.
Но вряд ли.
Литинститут последовательно превращался в бессмысленное болото, и судьба его так же символична, как и отношение государства к литературе.
Минкульт заботят кино, театры, народные хоры и музеи.
Литература, увы, отделена от государства.
С одной стороны - как церковь.
Но как церковь при большевиках.
Удивительно, что нам не обещают показать к 2030 году по телевизору последнего русского писателя.";;2022-01-25 14:26:02.000;;2022-01-25 14:26:02.000;;;Undefined;1;
19279;chpmoscow;ЧП / Москва;;;"?Еще видео с места происшествия. Мужчина грозится сброситься вниз, экстренные службы пытаются отговорить эквилибриста от необдуманных жизненных решений. 

На внешней стороне Садового кольца на данный момент перекрыто три полосы.

На случай прыжка на воде страхуют спасатели на судне на воздушной подушке.

@chpmoscow";;2022-01-25 14:25:32.000;2022-01-25 14:27:41.000;2022-01-25 14:27:43.000;1;76;Neutral;1;
19279;chpmoscow;ЧП / Москва;;;"?Еще видео с места происшествия. Мужчина грозится сброситься вниз, экстренные службы пытаются отговорить эквилибриста от необдуманных жизненных решений. 

На внешней стороне Садового кольца на данный момент перекрыто три полосы.

@chpmoscow";;2022-01-25 14:25:32.000;;2022-01-25 14:25:33.000;;;Neutral;1;
19278;chpmoscow;ЧП / Москва;;;No caption video;;2022-01-25 14:25:32.000;;2022-01-25 14:25:33.000;;;Neutral;1;
9868;wearestroyka;Стройка;;;"Крупнейший в стране музейный кластер построят в Коммунарке в Москве

Крупнейший в стране многофункциональный музейный кластер будет построен в Коммунарке на территории административно-делового центра (АДЦ) по проекту архитектурного бюро IQ, сообщили в пресс-службе Москомархитектуры. 

В нем разместится фондохранилище музеев федерального и городского ведения. Площадь территории составит 4,7 га, площадь комплекса — 70 тыс. кв. метров. Он станет крупнейшим в стране. Уже получено согласование Мосгосэкспертизы, ведется выбор подрядчика по строительству.

«По проекту возведут пять корпусов на едином стилобате. Четыре из них высотой в шесть-семь этажей расположатся в восточной части комплекса и будут предназначены для фондохранилищ федеральных музеев. Еще один шестиэтажный корпус появится в западной части, его займет фондохранилище для музеев Москвы», — сказал Сергей Кузнецов.

@wearestroyka";;2022-01-25 14:23:01.000;;2022-01-25 14:23:02.000;;;Neutral;1;
9872;wearestroyka;Стройка;;;No caption image;;2022-01-25 14:23:01.000;;2022-01-25 14:23:02.000;;;Neutral;0;
9871;wearestroyka;Стройка;;;No caption image;;2022-01-25 14:23:01.000;;2022-01-25 14:23:02.000;;;Neutral;0;
9869;wearestroyka;Стройка;;;No caption image;;2022-01-25 14:23:01.000;;2022-01-25 14:23:03.000;;;Neutral;0;
9873;wearestroyka;Стройка;;;No caption image;;2022-01-25 14:23:01.000;;2022-01-25 14:23:02.000;;;Neutral;0;
9870;wearestroyka;Стройка;;;No caption image;;2022-01-25 14:23:01.000;;2022-01-25 14:23:02.000;;;Neutral;0;
20777;fontankaspb;Фонтанка.ру;;;"На Рубинштейна становится тесно: полиция предупредила Коновалова о недопустимости несанкционированных акций. 

Полицейские пытаются сместить людей с проезжей части на тротуары, но там снег и лёд. Прибывают машины Росгвардии, но группы росгвардейцев пока ходят мимо собравшихся.

Собравшиеся сообщают корреспондентам «Фонтанки», что пришли просто попить кофе. Мало кто признается в своей принадлежности сопротивлению.";;2022-01-25 14:22:13.000;2022-01-25 14:23:18.000;2022-01-25 14:23:22.000;1;139;Positive;0;
20777;fontankaspb;Фонтанка.ру;;;"На Рубинштейна становится тесно: полиция предупредила Коновалова о недопустимости несанкционированных акций. 

Полицейские пытаются сместить людей с проезжей части на тротуары, но там снег и лёд. Прибывают машины Росгвардии, но группы росгвардейцев пока ходят мимо собравшихся.";;2022-01-25 14:22:13.000;;2022-01-25 14:22:15.000;;;Positive;0;
11924;cotlovan_contrust;КОТЛОВАНЪ;proeconomics;Proeconomics;"В Москве продолжает ухудшаться структура жилья в новостройках, показало исследование «Метриум». Доминирующим типом становятся студии и 1-комнатные квартиры. Совокупно доля этих помещений достигла 56% от всех квартир в новостройках.
Предложение 1-комнатных квартир выросло на 17%, 2-комнатных сократилось на 2%, 3-трехкомнатных сократилось на 24%.

При этом произошло уменьшение средней площади московских студий по итогам 2021 года — с 26,1 кв. м до 24,6 кв. м (-5,7%).
По темпам роста стоимости студии превзошли все прочие типы квартир на столичном рынке массовых новостроек, +25% (1-комнатные подорожали на 22%, остальные квартиры – на 20%).";;2022-01-25 14:20:16.000;;2022-01-25 14:20:16.000;;;Negative;0;
5233;ruarbitr;Арбитр.;;;"Скандально известная Анжела Хачатурьян
действительно имеет большие связи. Беспрецедентное решение Савеловского районного  суда  в
отношении клиники «Медицина 24/7» еще не вступило в законную силу, и скорее
всего новый руководитель Мосгорсуда сможет разобраться и аннулировать это безумное решение для нашей страны. А она уже побежала реализовывать свои желания срубить денег, чтобы финансово помочь Следственному комитету разобраться. Благо у нее имеется
большой опыт по покупке отечественных чиновников от культуры за американские
деньги еще с лихих 90-х. Но каким чудом служба судебных приставов и конкретно
Зуйков Александр Валерьевич позволяет себе вольно трактовать решения, не вступившие в законную силу? И накладывать аресты на расчетные счета, вопреки
нормам закона! Как врачам и медсестрам зарплату выплачивать? Скорее всего,
Анжела Хачатурян знает волшебные слова, которые заставляют людей забыть о долге и совести. 
Полгода назад аналогичное
незаконное решение Савеловского суда было отменено в Мосгорсуде. Давайте не
будем повторять этих ошибок и попросим начальство Федеральной службы судебных
приставов разобраться в ситуации, исправив ошибки пристава Зуйкова. Граждане РФ не должны страдать от действий американской гастролерши, мошенницы на доверии Анжелы
Хачатурьян.
@ruarbitr";;2022-01-25 14:13:30.000;;2022-01-25 14:13:29.000;;;Negative;1;
5233;ruarbitr;Арбитр.;;;"Скандально известная Анжела Хачатурьян
действительно имеет большие связи. Беспрецедентное решение Савеловского районного  суда  в отношении клиники «Медицина 24/7» еще не вступило в законную силу, и скорее всего новый руководитель Мосгорсуда сможет разобраться и аннулировать это
безумное решение для нашей страны. А она уже побежала реализовывать свои желания срубить денег, чтобы финансово помочь Следственному комитету разобраться. Благо у нее имеется
большой опыт по покупке отечественных чиновников от культуры за американские
деньги еще с лихих 90-х. Но каким чудом служба судебных приставов и конкретно  руководитель неимущественных Зуйков Александр
Валерьевич позволяет себе вольно трактовать решения, не вступившие в законную
силу? И  отправлять сотрудницу накладывать
аресты на расчетные счета, а не на имущество,  вопреки нормам закона!  Причем счета арестованы во всех трех банках,
то есть при сумме иска в 50 миллионов рублей, арест наложен на 150 миллионов
рублей.  Ведь это полностью блокирует
работу клиники. Как врачам и медсестрам зарплату выплачивать? Скорее всего,
Анжела Хачатурян знает волшебные слова, которые заставляют людей забыть о долге и совести. Полгода назад аналогичное незаконное решение Савеловского суда было отменено в Мосгорсуде. Давайте не будем повторять этих ошибок и попросим
начальство Федеральной службы судебных приставов разобраться в ситуации,
исправив ошибки приставов.  При этом ранее
определение о наложении мер на счета клиники уже было отменено судами апелляционной
и кассационной инстанций.  Граждане РФ не
должны страдать от действий американской гастролерши  Анжелы
Хачатурьян.
@ruarbitr";;2022-01-25 14:13:30.000;2022-01-25 14:59:25.000;2022-01-25 14:59:26.000;1;348;Negative;1;
19277;chpmoscow;ЧП / Москва;;;"?Прямо сейчас в Москве мужчина залез на Крымский мост и не хочет слезать. 

На месте полиция и спасатели, часть моста перекрыли, но снять мостолаза пока не получается. ? 

@chpmoscow";;2022-01-25 14:08:06.000;2022-01-25 14:09:12.000;2022-01-25 14:09:13.000;1;77;Negative;1;
19277;chpmoscow;ЧП / Москва;;;"?Мужчина залез на Крымский мост и отказывается слезать.

На месте уже работают специалисты ? 

@chpmoscow";;2022-01-25 14:08:06.000;;2022-01-25 14:08:08.000;;;Negative;1;
20776;fontankaspb;Фонтанка.ру;;;No caption image;;2022-01-25 14:07:32.000;;2022-01-25 14:07:34.000;;;Neutral;0;
20775;fontankaspb;Фонтанка.ру;;;No caption image;;2022-01-25 14:07:32.000;;2022-01-25 14:07:34.000;;;Neutral;0;
20774;fontankaspb;Фонтанка.ру;;;No caption image;;2022-01-25 14:07:32.000;;2022-01-25 14:07:33.000;;;Neutral;0;
20773;fontankaspb;Фонтанка.ру;;;"«Проверка QR-кода является сегрегацией. Мы этому не подчиняется и подчиняться не будем. Понятия QR-код нет в правовом поле. Постановление губернатора — акт исполнительной власти», — лидер QR-сопротивления Александр Коновалов.

Сейчас на Рубинштейна такая обстановка: журналисты окружили Александра, как на пресс-конференции, силовики усилили посты. Будут ли сопротивленцы пытаться попасть в заведения? Только владельцы, и только с юристами, говорит Александр. Похоже на то, что  штурма не будет.";;2022-01-25 14:07:32.000;;2022-01-25 14:07:34.000;;;Positive;0;
5638;novostroyman;Novostroyman. Москва. Недвижимость;;;"Итоги Рейтинга рекламных и коммуникационных агентств 2021 

По итогам рейтинга REPA агентство SmartHeart вошло в тройку лидеров, а также возглавило рейтинг направления ""Креатив и стратегия"" по доле сотрудничества с девелоперами. Агентство работает с 16,22% опрошенных компаний, что почти вдвое превышает показатели второго места. 

_____

REPA — ассоциация профессионалов недвижимости. 
Рейтинг рекламных и коммуникационных агентств 2021 — ежегодная инициатива REPA, в основу которого входит исследование данных, полученных от реальных клиентов агентств";;2022-01-25 14:07:00.000;;2022-01-25 14:07:03.000;;;Positive;1;
20502;banksta;Банкста;;;ЦБ остаётся в одиночестве после попытки закрыть рынок криптовалют. Минфин заявил, что выступает за регулирование, а не запрет криптовалют. Многие депутаты также выступили за крипту, а не против. Лоббисткий ресурс крупных майнеров значителен. Ожидается несколько законопроектов от их лоббистов в Госдуме. https://t.me/banksta/20362;;2022-01-25 14:02:22.000;2022-01-25 14:38:34.000;2022-01-25 14:38:36.000;4;4;Negative;1;
20502;banksta;Банкста;;;ЦБ остаётся в одиночестве в попытке закрыть рынок криптовалют. Минфин заявил, что выступает за регулирование, а не запрет криптовалют. Многие депутаты также выступили за крипту, а не против. Понятно, что лоббисткий ресурс крупных майнеров значителен. Ожидается несколько законопроектов от их лоббистов в Госдуме. @banksta;;2022-01-25 14:02:22.000;2022-01-25 14:03:55.000;2022-01-25 14:03:57.000;1;178;Negative;1;
20502;banksta;Банкста;;;ЦБ остаётся в одиночестве в попытке закрыть рынок криптовалют. Минфин заявил, что выступает за регулирование, а не запрет криптовалют. @banksta;;2022-01-25 14:02:22.000;;2022-01-25 14:02:21.000;;;Negative;1;
20502;banksta;Банкста;;;ЦБ остаётся в одиночестве в попытке закрыть рынок криптовалют. Минфин заявил, что выступает за регулирование, а не запрет криптовалют. Многие депутаты также выступили за крипту, а не против. Понятно, что лоббисткий ресурс крупных майнеров значителен. Ожидается несколько законопроектов от их лоббистов в Госдуме. https://t.me/banksta/20362;;2022-01-25 14:02:22.000;2022-01-25 14:04:43.000;2022-01-25 14:04:47.000;2;18;Negative;1;
20502;banksta;Банкста;;;ЦБ остаётся в одиночестве после попытки закрыть рынок криптовалют. Минфин заявил, что выступает за регулирование криптовалют, а не запрет. Многие депутаты также выступили за крипту, а не против. Лоббисткий ресурс крупных майнеров значителен. Ожидается несколько законопроектов от их лоббистов в Госдуме. https://t.me/banksta/20362;;2022-01-25 14:02:22.000;2022-01-25 14:50:29.000;2022-01-25 14:50:29.000;5;0;Negative;1;
20502;banksta;Банкста;;;ЦБ остаётся в одиночестве в попытке закрыть рынок криптовалют. Минфин заявил, что выступает за регулирование, а не запрет криптовалют. Многие депутаты также выступили за крипту, а не против. Лоббисткий ресурс крупных майнеров значителен. Ожидается несколько законопроектов от их лоббистов в Госдуме. https://t.me/banksta/20362;;2022-01-25 14:02:22.000;2022-01-25 14:04:54.000;2022-01-25 14:04:57.000;3;-13;Negative;1;
15903;moscowtop;Москва с огоньком;;;"А вот вам и добрые новости на сегодня: Яндекс.Еда запустила инициативу по отказу от пластиковых приборов в заказе! Если вам понадобятся приборы — их можно добавить вручную, но по умолчанию эта опция будет отключена ?

Сервис заранее проинформировал рестораны и кафе, 4000 из которых поддерживают инициативу и проведут обучение сборщиков заказов. Если вам всё-таки положат приборы, будет проведена дополнительная работа с этими ресторанами. 

Яндекс.Еда рассчитывает довести долю заказов без приборов до 30% от всех заказов на сервисе, а это примерно 50 тонн лишнего пластика ?";;2022-01-25 14:01:05.000;;2022-01-25 14:01:06.000;;;Undefined;1;
7313;riskovik;Рисковик;;;"Для покупки жилья в России предложили использовать пенсионные накопления. С такой инициативой к премьер-министру Михаилу Мишустину обратились крупные риелторские компании. Бизнес предложил создать федерального оператора по использованию средств пенсионных начислений на приобретение жилья, земельных участков, а также строительство. Выдавать средства по принципу ипотеки до 20 лет (или до наступления пенсии) — полную необходимую сумму или часть. Согласно идее, деньги нужно будет возвращать по низкой ставке — 4–5% годовых (если процент ниже, чем инвестиционная доходность пенсионных фондов, то субсидировать разницу).

https://iz.ru/1281783/2022-01-25/v-rf-khotiat-pustit-pensionnye-nakopleniia-na-pokupku-zhilia

?Почему засуетились риелторы - понятно. Цены в небесах, субсидированную ипотеку прикрыли, стоимость банковской ипотеки уже прилично скакнула (вслед за учетной ставкой) и это еще не предел. А значит спрос на жилье - может просесть. Хотя - у нас в стране рабочий вариант многие годы очень популярен: ""В любой непонятной ситуации - вкладывайся в недвигу"".

?По-поводу идеи по использованию накопленной пенсии. Так - стоп! А с какого лешего я должен свои деньги пенсионные под процент в долг брать? Не ребят - вы их прикурковали, дальше копить - запретили, с пенсией - трижды все переиграли (обманули короче). 

?Предлагаю - просто разрешить получить свой «кусок» накопительной части с процентами - на любой счет владельца указанный в заявлении (допустим в госуслугах). 

А уж направит их владелец - на погашение ипотеки, обучение детей, проест или баню себе построит - ему решать. Мы же теперь для пенсии баллы копим, а не деньги. Вот и верните.

?Чувствуете, как подгорело вдруг ? у НПФ, собиравших наши заявления и у ВЭБа? Деньги-то наши - где? Проели/про$&али? ?";;2022-01-25 14:01:04.000;2022-01-25 14:02:06.000;2022-01-25 14:02:07.000;1;0;Positive;1;
7313;riskovik;Рисковик;;;"Для покупки жилья в России предложили использовать пенсионные накопления. С такой инициативой к премьер-министру Михаилу Мишустину обратились крупные риелторские компании. Бизнес предложил создать федерального оператора по использованию средств пенсионных начислений на приобретение жилья, земельных участков, а также строительство. Выдавать средства по принципу ипотеки до 20 лет (или до наступления пенсии) — полную необходимую сумму или часть. Согласно идее, деньги нужно будет возвращать по низкой ставке — 4–5% годовых (если процент ниже, чем инвестиционная доходность пенсионных фондов, то субсидировать разницу).

https://iz.ru/1281783/2022-01-25/v-rf-khotiat-pustit-pensionnye-nakopleniia-na-pokupku-zhilia

?Почему засуетились риелторы - понятно. Цены в небесах, субсидированную ипотеку прикрыли, стоимость банковской ипотеки уже прилично скакнула (вслед за учетной ставкой) и это еще не предел. А значит спрос на жилье - может просесть. Хотя - у нас в стране рабочий вариант многие годы очень популярен: ""В любой непонятной ситуации - вкладывайся в недвигу"".

?По-поводу идеи по использованию накопленной пенсии. Так - стоп! А с какого лешего я должен свои деньги пенсионные под процент в долг брать? Не ребят - вы их прикурковали, дальше копить - запретили, с пенсией - трижды все переиграли (обманули короче). 

?Предлагаю - просто разрешить получить свой «кусок» накопительной части в процентами - на любой счет владельца указанный в заявлении (допустим в госуслугах). 

А уж направит их владелец - на погашение ипотеки, обучение детей, проест или баню себе построит - ему решать. Мы же теперь для пенсии баллы копим, а не деньги. Вот и верните.

?Чувствуете, как подгорело вдруг ? у НПФ, собиравших наши заявления и у ВЭБа? Деньги-то наши - где? Проели/про$&али? ?";;2022-01-25 14:01:04.000;;2022-01-25 14:01:07.000;;;Positive;1;
1489;kleveta;Клевета;;;"Завершилось громкое уголовное дело экс-министра Кировской области Алексея Шургина: суд приговорил его к 4,5 годам колонии строгого режима. По этому же уголовному делу в ближайшее время будет вынесен приговор бывшему вице-губернатору Андрею Плитко. Последний, пользуясь служебным положением, брал взятки от кировских предпринимателей, за что гарантировал им совершение сделок купли-продажи древесины с КОГСАУ ""Кировгослесхоз"". Схемой руководил Плитко, а Шургин ему помогал, непосредственно обеспечивая получение взяток. В этом были замешаны ещё трое чиновников: уже осужденный на 4 года условно Сергей Даньшин, а также Андрей Туев и Алексей Ушнурцев. Все вместе они фактически образовали ОПГ. За несколько лет чиновники получили 18 взяток на сумму 23,17 млн рублей. Из них 18,1 млн рублей получил Плитко, 4,4 млн рублей достались Шургину и 500 тыс. рублей перепало Даньшину. Шургин свою вину признал. 

В регионе все знают, что деньги с лесного бизнеса Плитко собирал непосредственно для губернатора Игоря Васильева. А вот состоится ли его арест — большой вопрос. Есть мнение, что силовикам сейчас выгоднее держать Васильева на волоске, чем заводить на него уголовное дело.
@kleveta";;2022-01-25 13:59:25.000;;2022-01-25 13:59:26.000;;;Negative;1;
20772;fontankaspb;Фонтанка.ру;;;"Улица Рубинштейна переходит в режим обороны. QR-сопротивление анонсировало освободительный поход к закрытым ресторанам.

На улице Рубинштейна днем 25 января заметно больше техники полиции и Росгвардии по сравнению с понедельником. К миролюбивым микроавтобусам прибавились старшие братья. 

По данным ""Фонтанки"" подкрепление связано с тем, что лидер QR-сопротивления Александр Коновалов анонсировал на вторник визит к закрытым в выходные ресторанам с группой юристов и неравнодушных граждан.

Смотрите наш стрим с сопротивления в инстаграме!";;2022-01-25 13:58:02.000;;2022-01-25 13:58:05.000;;;Undefined;1;
15902;moscowtop;Москва с огоньком;;;????Все школы в центре Москвы проверяются после сообщений о «минировании»;;2022-01-25 13:56:35.000;;2022-01-25 13:56:35.000;;;Neutral;0;
19276;chpmoscow;ЧП / Москва;;;"??Все школы в центре Москвы проверяются специалистами после сообщений о ""минировании""

@chpmoscow";;2022-01-25 13:55:49.000;;2022-01-25 13:55:50.000;;;Neutral;1;
2790;belaya_kaska;Белая Каска;;;Красивое...;;2022-01-25 13:54:38.000;2022-01-25 13:54:46.000;2022-01-25 13:54:49.000;1;3;Neutral;0;
2790;belaya_kaska;Белая Каска;;;Красивое;;2022-01-25 13:54:38.000;;2022-01-25 13:54:39.000;;;Neutral;0;
8465;soyzsmet;Ценообразование и контрактные отношения в строительстве;;;Для справки: если при выполнении подрядных строительных работ к примеру предусмотрена отделка помещений плитами древесно-стружечными (код ОКПД2 16.21.13 «Плиты древесно-стружечные и аналогичные плиты из древесины» включены в Перечень, утвержденный ПП РФ № 616), то к плитам не надо применять ПП РФ № 616. Если же заказчик проводит закупку работ по строительству объекта под ключ по ч. 55 - 57 ст. 112 Закона № 44-ФЗ, в рамках которых предусмотрена поставка оборудования пищеблока (например, холодильных шкафов по коду ОКПД2 28.25.13.111, или 28.41.2 «Станки токарные, расточные и фрезерные металлорежущие», включенные в Перечень, утвержденный ПП РФ № 616), то к таким холодильным шкафам, станкам, которые заказчик будет ставить на учет как объект основных средств, следует применить требования ПП РФ № 616.;;2022-01-25 13:50:53.000;;2022-01-25 13:50:53.000;;;Neutral;0;
8465;soyzsmet;Ценообразование и контрактные отношения в строительстве;;;"Для справки: 
Постановлением Правительства Российской Федерации от 30.04.2020 N 616 установлен запрет на допуск промышленных товаров, происходящих из иностранных государств, для целей осуществления закупок для государственных и муниципальных нужд, а также промышленных товаров, происходящих из иностранных государств, работ (услуг), выполняемых (оказываемых) иностранными лицами, для целей осуществления закупок для нужд обороны страны и безопасности государства, предусмотренных перечнем согласно Приложению к Постановлению N 616.
Согласно пункту 4 Постановления N 616 запреты, установленные пунктами 1 и 2 Постановления N 616, распространяются в том числе на товары, поставляемые заказчику при выполнении закупаемых работ, оказании закупаемых услуг
МЕЖДУ ТЕМ, если при выполнении подрядных строительных работ к примеру предусмотрена отделка помещений плитами древесно-стружечными (код ОКПД2 16.21.13 «Плиты древесно-стружечные и аналогичные плиты из древесины» включены в Перечень, утвержденный ПП РФ № 616), то к плитам не надо применять ПП РФ № 616. Если же заказчик проводит закупку работ по строительству объекта под ключ по ч. 55 - 57 ст. 112 Закона № 44-ФЗ, в рамках которых предусмотрена поставка оборудования пищеблока (например, холодильных шкафов по коду ОКПД2 28.25.13.111, или 28.41.2 «Станки токарные, расточные и фрезерные металлорежущие», включенные в Перечень, утвержденный ПП РФ № 616), то к таким холодильным шкафам, станкам, которые заказчик будет ставить на учет как объект основных средств, следует применить требования ПП РФ № 616.";;2022-01-25 13:50:53.000;2022-01-25 14:09:29.000;2022-01-25 14:09:33.000;1;749;Negative;0;
3407;domtech;Всем_СТРОИТЬся;;;"Архитекторы остаются бессменными лидерами рейтинга специалистов, наиболее преданных своему призванию. 83% зодчих не променяли бы свою специальность ни на какую другую, выяснил портал Superjob. 
?На втором месте — программисты (82%), на третьем -  сметчики. В конце рейтинга – экономисты. А строителей в рейтинге нет, их не опросили, потому что профессия не самая распространенная.";;2022-01-25 13:49:22.000;;2022-01-25 13:49:23.000;;;Positive;0;
20501;banksta;Банкста;;;"США ищут замену российскому газу для Европы. Администрация Байдена собирает коалицию поставщиков, которые заменят «Газпром» в случае войны. Результатом кулуарных встреч может стать визит эмира Катара Ахмада бин Али Аль Тани в США. Также ведутся переговоры с Норвегией. 

Зависимость самой России от крупнейшего покупателя куда больше: в ЕС уходит 72% газового экспорта. За первую половину января, согласно собственной статистике, «Газпром» прокачал на внешние рынки 5,2 млрд кубометров газа - на 41% меньше, чем годом ранее. @banksta";;2022-01-25 13:42:21.000;2022-01-25 13:44:46.000;2022-01-25 13:44:47.000;3;20;Negative;1;
20501;banksta;Банкста;;;"США ищут замену российскому газу для Европы. Администрация Байдена собирает коалицию поставщиков, которые заменят «Газпром» в случае войны. Результатом кулуарных встреч может стать визит эмира Катара Ахмада бин Али Аль Тани в США. Также ведутся переговоры с Норвегией. 

Зависимость самой России от ЕС куда больше: в ЕС уходит 72% газового экспорта. За первую половину января, согласно собственной статистике, «Газпром» прокачал на внешние рынки 5,2 млрд кубометров газа - на 41% меньше, чем годом ранее. @banksta";;2022-01-25 13:42:21.000;2022-01-25 13:44:34.000;2022-01-25 13:44:37.000;2;273;Negative;1;
20501;banksta;Банкста;;;США ищут замену российскому газу для Европы. Администрация Байдена собирает коалицию поставщиков, которые заменят «Газпром» в случае войны. Результатом кулуарных встреч может стать визит эмира Катара Ахмада бин Али Аль Тани в США.  @banksta;;2022-01-25 13:42:21.000;2022-01-25 13:43:02.000;2022-01-25 13:43:06.000;1;92;Negative;1;
20501;banksta;Банкста;;;США ищут замену российскому газу для Европы. Администрация Байдена собирает коалицию поставщиков, которые заменят «Газпром» в случае войны. @banksta;;2022-01-25 13:42:21.000;;2022-01-25 13:42:21.000;;;Negative;1;
4516;posadky;Посадки;borusio;Борус;"??Силовики нагрянули в главный офис «Краскома»

Оперативно-розыскные мероприятия прошли в кабинетах руководства главного поставщика холодной воды в Красноярске. 

По данным Боруса, оперативники расследуют возможные превышения полномочий в реализации инвестпроекта. Сумма ущерба может доходить до 1 млрд рублей. 

@borusio";;2022-01-25 13:39:45.000;;2022-01-25 13:39:45.000;;;Negative;1;
4464;trubapodneglinnoy;Труба под Неглинной;;;"Навального и его сторонников внесли в черный список Росфинмониторинга

Росфинмониторинг внёс оппозиционера Алексея Навального  в перечень организаций и физлиц, причастных к экстремистской деятельности или терроризму. Вместе с ним в реестр попали и его соратники, среди которых Любовь Соболь, Георгий Албуров, Вячеслав Гимади, Павел Зеленский и Руслан Шаведдинов.

В январе в список Росфинмониторинга были включены два других соратника Навального — Леонид Волков и Иван Жданов.

По закону все средства на банковских счетах фигурантов из перечня будут заморожены, а обслуживание счетов приостановлено.

? Будем держать руку на пульсе, а вы не переключайте канал!?
@trubapodneglinnoy";;2022-01-25 13:37:09.000;;2022-01-25 13:37:10.000;;;Positive;1;
11427;kompr;Компромат 2.0 :: Мы решаем, что является компроматом;bewareofthem;База Данных | bewareofthem.org;??Критик Кадырова получил фотографии обнаженной сестры, которая пропала месяц назад. Фото отправили с незнакомого номера. Неизвестные, представившиеся «кадыровцами», требуют от блогера прекратить критиковать главу республики и угрожают: «Я минет с Хасимат пришлю тебе и распространю их полностью. Как ты будешь жить после этого? Зная, что твоя Хасимат — шалава».;;2022-01-25 13:31:05.000;;2022-01-25 13:31:06.000;;;Neutral;1;
25159;vchkogpu;ВЧК-ОГПУ;itsnofact;Больше, чем ФАКТ;"??? Сечин больше не M-YOIL.

Грустная новость. Мы тут узнали, что накануне войны с НАТО глава Роснефти продал свой летающий лимузин Bombardier Global 6000 (цена - $50 млн). Увы. В конце прошлого года. И продал не куда-нибудь, а в проклятые Штаты. И теперь его бывший M-YOIL с новым бортовым номером N99LE бороздит не наши, а американские небеса.

Да ну и пофиг. Сам Сечин, оказывается, пересел не в эконом-класс, а на еще более понтовый Bombardier Global 7500. Там и салон подлиннее, и двухспальная кровать пошире, и, главное, цена посолидней (от $75 млн).

Кому интересно, бортовой номер нового лимузина Сечина - OE-IRX. Именно на нем он вместе с бортом #1 летал в Индию в начале зимы. А с 24 декабря по 15 января самолет патриотично отдыхал в Дубае. И это Больше, чем ФАКТ";;2022-01-25 13:30:30.000;;2022-01-25 13:30:31.000;;;Negative;1;#1
